"","id","plot","lat","lon","age","agc_mgha"
"11541","LIT_11489",2301,-2.45,-60.05,6.5,10.246
"11542","LIT_11490",2308,-2.45,-60.05,13,62.322
"11543","LIT_11491",2302,-2.45,-60.05,3,0.235
"11544","LIT_11492",2308,-2.45,-60.05,16,72.239
"11545","LIT_11493",2301,-2.45,-60.05,8,14.523
"11546","LIT_11494",2307,-2.45,-60.05,16,74.166
"11547","LIT_11495",2308,-2.45,-60.05,14.5,68.714
"11548","LIT_11496",2301,-2.45,-60.05,9,20.633
"11549","LIT_11497",2300,-2.45,-60.05,4,3.948
"11550","LIT_11498",2307,-2.45,-60.05,13,59.69
"11551","LIT_11499",2301,-2.45,-60.05,5.5,7.567
"11552","LIT_11500",2303,-2.45,-60.05,5,9.917
"11553","LIT_11501",2305,-2.45,-60.05,11,29.234
"11554","LIT_11502",2305,-2.45,-60.05,10,27.213
"11555","LIT_11503",2301,-2.45,-60.05,5,6.157
"11556","LIT_11504",2306,-2.45,-60.05,7.5,33.135
"11558","LIT_11506",2307,-2.45,-60.05,14.5,68.009
"11559","LIT_11507",2304,-2.45,-60.05,7,26.696
"11560","LIT_11508",2308,-2.45,-60.05,17,79.618
"11562","LIT_11510",2300,-2.45,-60.05,2.5,1.081
"11563","LIT_11511",2304,-2.45,-60.05,10,29.845
"11564","LIT_11512",2304,-2.45,-60.05,7.5,27.307
"11565","LIT_11513",2304,-2.45,-60.05,11,30.409
"11566","LIT_11514",2303,-2.45,-60.05,5.5,12.455
"11567","LIT_11515",2306,-2.45,-60.05,7,28.388
"11568","LIT_11516",2304,-2.45,-60.05,8.5,28.811
"11569","LIT_11517",2305,-2.45,-60.05,7,18.612
"11570","LIT_11518",2306,-2.45,-60.05,8.5,39.621
"11571","LIT_11519",2303,-2.45,-60.05,6.5,15.51
"11572","LIT_11520",2300,-2.45,-60.05,1,0.47
"11573","LIT_11521",2300,-2.45,-60.05,1.5,0.188
"11574","LIT_11522",2305,-2.45,-60.05,8.5,22.513
"11575","LIT_11523",2305,-2.45,-60.05,7.5,20.821
"11576","LIT_11524",2300,-2.45,-60.05,5,6.439
"11577","LIT_11525",2303,-2.45,-60.05,9,25.004
"11578","LIT_11526",9729,18.016667,-66.083333,60,103.230329436
"11579","LIT_11527",2309,18.016667,-66.083333,80,191.612845538
"11580","LIT_11528",251,18.016667,-66.083333,80,191.07468877
"11581","LIT_11529",249,18.016667,-66.083333,30,68.494225838
"11582","LIT_11530",9728,18.016667,-66.083333,10,5.5575556879
"11583","LIT_11531",250,18.016667,-66.083333,60,81.605534731
"11584","LIT_11532",248,18.016667,-66.083333,10,13.9866702395
"11589","LIT_11537",2315,8.958333,-78.533333,2,19.928
"11590","LIT_11538",2317,8.958333,-78.533333,12.5,45.355
"11596","LIT_11544",2314,8.958333,-78.533333,1,3.948
"11598","LIT_11546",2316,8.958333,-78.533333,8,17.061
"11613","LIT_11561",2318,28.566817,-17.844876,0.5,2.961
"11614","LIT_11562",2321,28.566817,-17.844876,8,26.649
"11615","LIT_11563",2322,28.566817,-17.844876,15,70.312
"11617","LIT_11565",2320,28.566817,-17.844876,3,16.262
"11620","LIT_11568",2319,28.566817,-17.844876,1,11.092
"11624","LIT_11572",2323,28.566817,-17.844876,25,142.833
"11634","LIT_11582",2324,54.166667,24.416667,11,0.4
"11659","LIT_11607",2334,-0.866667,117.016667,5,5.781
"11660","LIT_11608",2336,-0.866667,117.016667,4,6.909
"11661","LIT_11609",2337,-0.866667,117.016667,2,4.324
"11662","LIT_11610",2336,-0.866667,117.016667,2,5.123
"11663","LIT_11611",2334,-0.866667,117.016667,4,8.554
"11664","LIT_11612",2333,-0.866667,117.016667,3,9.071
"11665","LIT_11613",2335,-0.866667,117.016667,3,7.003
"11666","LIT_11614",2332,-0.866667,117.016667,4,13.536
"11667","LIT_11615",2332,-0.866667,117.016667,5,11.609
"11668","LIT_11616",2333,-0.866667,117.016667,5,11.233
"11669","LIT_11617",2336,-0.866667,117.016667,5,6.11
"11670","LIT_11618",2335,-0.866667,117.016667,4,9.494
"11671","LIT_11619",2334,-0.866667,117.016667,2,6.909
"11672","LIT_11620",2336,-0.866667,117.016667,3,5.405
"11673","LIT_11621",2333,-0.866667,117.016667,2,5.546
"11674","LIT_11622",2332,-0.866667,117.016667,3,11.327
"11675","LIT_11623",2334,-0.866667,117.016667,3,8.648
"11676","LIT_11624",2331,-0.866667,117.016667,3,7.097
"11677","LIT_11625",2331,-0.866667,117.016667,4,4.418
"11678","LIT_11626",2333,-0.866667,117.016667,4,10.622
"11679","LIT_11627",2331,-0.866667,117.016667,5,3.666
"11680","LIT_11628",2332,-0.866667,117.016667,2,7.99
"11681","LIT_11629",2335,-0.866667,117.016667,5,11.75
"11682","LIT_11630",2330,-0.866667,117.016667,3,7.285
"11683","LIT_11631",2330,-0.866667,117.016667,5,5.922
"11684","LIT_11632",2330,-0.866667,117.016667,4,7.567
"11685","LIT_11633",2330,-0.866667,117.016667,2,6.016
"11686","LIT_11634",2337,-0.866667,117.016667,3,5.311
"11687","LIT_11635",2335,-0.866667,117.016667,2,4.512
"11688","LIT_11636",2337,-0.866667,117.016667,4,3.76
"11689","LIT_11637",2331,-0.866667,117.016667,2,5.922
"11690","LIT_11638",2337,-0.866667,117.016667,5,3.478
"11691","LIT_11639",1361,3.583333,113.583333,3,8.1309996428
"11692","LIT_11640",1362,3.583333,113.583333,4,21.056
"11693","LIT_11641",1363,3.583333,113.583333,10,26.1790003572
"11694","LIT_11642",1360,3.583333,113.583333,2,1.6544
"11695","LIT_11643",1364,3.583333,113.583333,15,26.884
"11696","LIT_11644",1359,3.583333,113.583333,1,0.04700000047
"11740","LIT_11688",2365,13.352785,-81.370759,8,41.8296554383
"11741","LIT_11689",2376,13.352785,-81.370759,13,28.4654717168
"11742","LIT_11690",2377,13.352785,-81.370759,13,30.9465712467
"11743","LIT_11691",2375,13.352785,-81.370759,13,26.2929245408
"11744","LIT_11692",2380,13.352785,-81.370759,13,52.109180449
"11745","LIT_11693",2367,13.352785,-81.370759,8,68.245998393
"11746","LIT_11694",2369,13.352785,-81.370759,13,9.9121412951
"11747","LIT_11695",2386,13.352785,-81.370759,24,30.7513740803
"11748","LIT_11696",2368,13.352785,-81.370759,8,217.806463901
"11749","LIT_11697",2373,13.352785,-81.370759,13,16.657994364
"11750","LIT_11698",2378,13.352785,-81.370759,13,46.4395707639
"11751","LIT_11699",2366,13.352785,-81.370759,8,52.503441218
"11752","LIT_11700",8708,13.352785,-81.370759,56,428.204133374
"11753","LIT_11701",2361,13.352785,-81.370759,8,21.0392338827
"11754","LIT_11702",2360,13.352785,-81.370759,8,19.4755690183
"11755","LIT_11703",2374,13.352785,-81.370759,13,25.7260021278
"11756","LIT_11704",2352,13.352785,-81.370759,6,11.2599477555
"11757","LIT_11705",8691,13.352785,-81.370759,44,94.68374049
"11758","LIT_11706",2372,13.352785,-81.370759,13,14.5161731278
"11759","LIT_11707",8695,13.352785,-81.370759,44,153.031921275
"11761","LIT_11708",2357,13.352785,-81.370759,8,4.04330764058
"11763","LIT_11709",2351,13.352785,-81.370759,6,8.5981383345
"11764","LIT_11710",2371,13.352785,-81.370759,13,14.1925595863
"11765","LIT_11711",2388,13.352785,-81.370759,24,72.281999642
"11766","LIT_11712",8690,13.352785,-81.370759,44,110.609138945
"11767","LIT_11713",8699,13.352785,-81.370759,56,164.686220251
"11768","LIT_11714",2387,13.352785,-81.370759,24,53.637372054
"11769","LIT_11715",2370,13.352785,-81.370759,13,10.4338454358
"11770","LIT_11716",2364,13.352785,-81.370759,8,38.3400633959
"11771","LIT_11717",2385,13.352785,-81.370759,24,25.8850653887
"11772","LIT_11718",8696,13.352785,-81.370759,44,74.556705971
"11773","LIT_11719",8706,13.352785,-81.370759,56,20.066268595
"11774","LIT_11720",2384,13.352785,-81.370759,24,15.6508625391
"11775","LIT_11721",2362,13.352785,-81.370759,8,35.9884840737
"11776","LIT_11722",8694,13.352785,-81.370759,44,54.813569802
"11777","LIT_11723",2390,13.352785,-81.370759,24,220.105766364
"11778","LIT_11724",8693,13.352785,-81.370759,44,11.9355149408
"11779","LIT_11725",2363,13.352785,-81.370759,8,36.6596523974
"11780","LIT_11726",2359,13.352785,-81.370759,8,19.4405258512
"11781","LIT_11727",8698,13.352785,-81.370759,56,37.2559241719
"11782","LIT_11728",8707,13.352785,-81.370759,56,491.80703086
"11783","LIT_11729",8697,13.352785,-81.370759,56,212.80773458
"11785","LIT_11730",8703,13.352785,-81.370759,56,91.570372882
"11786","LIT_11731",2389,13.352785,-81.370759,24,123.807495692
"11787","LIT_11732",8702,13.352785,-81.370759,56,59.131683005
"11788","LIT_11733",2379,13.352785,-81.370759,13,48.113528794
"11789","LIT_11734",2355,13.352785,-81.370759,6,54.632972631
"11790","LIT_11735",8705,13.352785,-81.370759,56,160.678980088
"11791","LIT_11736",2383,13.352785,-81.370759,24,5.8773938369
"11792","LIT_11737",2358,13.352785,-81.370759,8,17.3527623371
"11793","LIT_11738",8692,13.352785,-81.370759,44,194.357249892
"11794","LIT_11739",2382,13.352785,-81.370759,24,5.6047203806
"11795","LIT_11740",2381,13.352785,-81.370759,13,62.110512361
"11796","LIT_11741",2353,13.352785,-81.370759,6,14.6854229243
"11797","LIT_11742",2356,13.352785,-81.370759,6,75.198927648
"11798","LIT_11743",2354,13.352785,-81.370759,6,15.9162299864
"11802","LIT_11747",2411,-3.19,-54.93,7,24.91
"11803","LIT_11748",2401,-3.19,-54.93,4,7.896
"11804","LIT_11749",2427,-3.19,-54.93,15,46.013
"11805","LIT_11750",2400,-3.19,-54.93,3.5,5.875
"11806","LIT_11751",2398,-3.19,-54.93,3,10.951
"11807","LIT_11752",2394,-3.19,-54.93,1.5,8.648
"11808","LIT_11753",2405,-3.19,-54.93,6,24.111
"11809","LIT_11754",2425,-3.19,-54.93,15,15.087
"11810","LIT_11755",2407,-3.19,-54.93,6.5,10.951
"11811","LIT_11756",2406,-3.19,-54.93,6.5,7.943
"11812","LIT_11757",2412,-3.19,-54.93,7.5,15.792
"11813","LIT_11758",2413,-3.19,-54.93,8,4.371
"11814","LIT_11759",2424,-3.19,-54.93,14,19.646
"11815","LIT_11760",2392,-3.19,-54.93,1,1.034
"11816","LIT_11761",2432,-3.19,-54.93,17,39.433
"11817","LIT_11762",2418,-3.19,-54.93,9,17.813
"11818","LIT_11763",2422,-3.19,-54.93,11,21.15
"11819","LIT_11764",2409,-3.19,-54.93,7,11.75
"11820","LIT_11765",2421,-3.19,-54.93,10,20.633
"11821","LIT_11766",2440,-3.19,-54.93,25,52.17
"11822","LIT_11767",2395,-3.19,-54.93,2,0.517
"11823","LIT_11768",2423,-3.19,-54.93,11,23.923
"11824","LIT_11769",2402,-3.19,-54.93,5,4.371
"11825","LIT_11770",2433,-3.19,-54.93,17.5,41.736
"11826","LIT_11771",2426,-3.19,-54.93,15,23.688
"11827","LIT_11772",2397,-3.19,-54.93,2,11.421
"11828","LIT_11773",2430,-3.19,-54.93,16.5,15.369
"11829","LIT_11774",2396,-3.19,-54.93,2,3.055
"11830","LIT_11775",2431,-3.19,-54.93,16.5,66.27
"11831","LIT_11776",2393,-3.19,-54.93,1.5,3.807
"11832","LIT_11777",2410,-3.19,-54.93,7,14.241
"11833","LIT_11778",2420,-3.19,-54.93,10,17.343
"11834","LIT_11779",2417,-3.19,-54.93,8,41.125
"11835","LIT_11780",2434,-3.19,-54.93,17.5,58.703
"11836","LIT_11781",2399,-3.19,-54.93,3,14.993
"11837","LIT_11782",2415,-3.19,-54.93,8,11.468
"11838","LIT_11783",2419,-3.19,-54.93,9.5,45.449
"11839","LIT_11784",2416,-3.19,-54.93,8,24.158
"11840","LIT_11785",2437,-3.19,-54.93,20,75.67
"11841","LIT_11786",2408,-3.19,-54.93,6.5,12.737
"11842","LIT_11787",2429,-3.19,-54.93,16,43.475
"11843","LIT_11788",2435,-3.19,-54.93,18,44.274
"11844","LIT_11789",2439,-3.19,-54.93,23,71.675
"11845","LIT_11790",2428,-3.19,-54.93,15,54.097
"11846","LIT_11791",2403,-3.19,-54.93,6,1.598
"11847","LIT_11792",2404,-3.19,-54.93,6,2.35
"11848","LIT_11793",2436,-3.19,-54.93,20,53.157
"11849","LIT_11794",2414,-3.19,-54.93,8,6.674
"11850","LIT_11795",2438,-3.19,-54.93,21,64.813
"11851","LIT_11796",1285,-3,-60,5,58.28
"11852","LIT_11797",1291,-3,-60,11,79.9
"11853","LIT_11798",2443,-3,-60,25,104.199
"11854","LIT_11799",1284,-3,-60,5,54.05
"11855","LIT_11800",1290,-3,-60,10,84.459
"11856","LIT_11801",2442,-3,-60,20,95.551
"11857","LIT_11802",1287,-3,-60,8,82.72
"11858","LIT_11803",1292,-3,-60,12,103.917
"11859","LIT_11804",1282,-3,-60,3,66.928
"11860","LIT_11805",1283,-3,-60,4,37.6
"11861","LIT_11806",1279,-3,-60,2,29.657
"11862","LIT_11807",1281,-3,-60,3,55.319
"11863","LIT_11808",1288,-3,-60,10,77.55
"11864","LIT_11809",1280,-3,-60,3,44.462
"11865","LIT_11810",1286,-3,-60,7,69.889
"11866","LIT_11811",2441,-3,-60,18,99.264
"11923","LIT_11868",1617,-3.040833,-54.905278,10.5,35.2782
"11924","LIT_11869",1616,-3.040833,-54.905278,15,51.6295
"11925","LIT_11870",1618,-3.040833,-54.905278,5,7.0359
"11926","LIT_11871",8709,18.15,-96.9,40,93.2
"11938","LIT_11883",8711,17.016667,-95.9,40,30
"11954","LIT_11899",2479,17.016667,-95.9,7,15.2
"11957","LIT_11902",2482,-0.4,110.1,10,22.56
"11958","LIT_11903",2480,-0.4,110.1,11,35.72
"11959","LIT_11904",2486,-0.4,110.1,10,26.79
"11960","LIT_11905",2483,-0.4,110.1,10,34.31
"11961","LIT_11906",2487,-0.4,110.1,10,35.72
"11962","LIT_11907",2484,-0.4,110.1,11,28.67
"11963","LIT_11908",2488,-0.4,110.1,10,33.37
"11964","LIT_11909",2485,-0.4,110.1,12,31.49
"11965","LIT_11910",2481,-0.4,110.1,9,23.03
"11966","LIT_11911",1266,-2.983333,-47.516667,6,3.525
"11969","LIT_11914",1266,-2.983333,-47.516667,8,5.922
"11972","LIT_11917",1266,-2.983333,-47.516667,7,4.935
"11994","LIT_11939",2489,-2.983333,-47.516667,19,30.5688
"11997","LIT_11942",2490,-2.983333,-47.516667,19,0.9212
"12017","LIT_11962",2505,45.566667,-84.7,18,8.46
"12018","LIT_11963",9731,45.566667,-84.7,44,33.041
"12019","LIT_11964",9732,45.566667,-84.7,50,41.313
"12023","LIT_11968",9733,45.566667,-84.7,62,32.524
"12027","LIT_11971",9734,45.566667,-84.7,87,65.518
"12048","LIT_11992",2515,2.784167,10.282778,7,15.51
"12049","LIT_11993",2513,2.784167,10.282778,2,7.99
"12050","LIT_11994",2514,2.784167,10.282778,4,14.57
"12051","LIT_11995",2512,2.784167,10.282778,12,265.08
"12064","LIT_12008",259,-11.983333,-65.716667,3,16.1728485153
"12065","LIT_12009",263,-11.983333,-65.716667,11,61.870236987
"12066","LIT_12010",261,-11.983333,-65.716667,8,6.5792962737
"12067","LIT_12011",262,-11.983333,-65.716667,10,57.394782354
"12068","LIT_12012",260,-11.983333,-65.716667,5,9.6960672081
"12069","LIT_12013",264,-11.983333,-65.716667,25,76.202439876
"12070","LIT_12014",267,-11.75,-67.333333,4,4.54879797414
"12071","LIT_12015",269,-11.75,-67.333333,25,52.394937065
"12072","LIT_12016",266,-11.75,-67.333333,2,15.9694397251
"12073","LIT_12017",271,-11.75,-67.333333,40,117.96324093
"12074","LIT_12018",268,-11.75,-67.333333,14,23.142780636
"12075","LIT_12019",270,-11.75,-67.333333,28,65.10854164
"12085","LIT_12029",290,-4.26,-47.73,10,61.512045334
"12086","LIT_12030",276,-4.26,-47.73,6,36.8775151352
"12087","LIT_12031",297,-4.26,-47.73,15,47.211439323
"12088","LIT_12032",289,-4.26,-47.73,10,54.506071879
"12089","LIT_12033",286,-4.26,-47.73,8,41.1870741361
"12090","LIT_12034",277,-4.26,-47.73,6,45.727277882
"12091","LIT_12035",2532,-4.26,-47.73,20,120.179084412
"12092","LIT_12036",284,-4.26,-47.73,8,28.6261349799
"12093","LIT_12037",285,-4.26,-47.73,8,42.501810151
"12094","LIT_12038",2530,-4.26,-47.73,19,42.5007802118
"12095","LIT_12039",299,-4.26,-47.73,18,97.735786634
"12096","LIT_12040",2542,-4.26,-47.73,25,109.70955871
"12097","LIT_12041",274,-4.26,-47.73,5,23.9023235344
"12098","LIT_12042",2541,-4.26,-47.73,25,67.451126732
"12099","LIT_12043",2531,-4.26,-47.73,20,63.60782412
"12100","LIT_12044",9741,-2.16,-47.38,40,158.125666642
"12101","LIT_12045",9740,-2.16,-47.38,40,131.157089766
"12102","LIT_12046",9739,-2.16,-47.38,31,130.096784806
"12103","LIT_12047",9742,-2.16,-47.38,40,91.267274723
"12104","LIT_12048",292,-2.16,-47.38,10,77.385627323
"12105","LIT_12049",280,-2.16,-47.38,6,11.9133483496
"12106","LIT_12050",298,-2.16,-47.38,15,69.931591494
"12107","LIT_12051",294,-2.16,-47.38,10,19.9816247628
"12108","LIT_12052",1057,-2.16,-47.38,10,38.184624681
"12109","LIT_12053",2533,-2.16,-47.38,20,227.783818293
"12110","LIT_12054",275,-2.16,-47.38,5,63.889289965
"12111","LIT_12055",2534,-2.16,-47.38,20,106.935125868
"12112","LIT_12056",2536,-2.16,-47.38,20,51.399896681
"12113","LIT_12057",2537,-2.16,-47.38,20,100.188358682
"12114","LIT_12058",2535,-2.16,-47.38,20,140.820779694
"12115","LIT_12059",2544,-2.16,-47.38,29,130.777041938
"12116","LIT_12060",293,-2.16,-47.38,10,69.181231418
"12117","LIT_12061",288,-2.16,-47.38,8.5,39.418551401
"12118","LIT_12062",278,-2.16,-47.38,6,5.4578559603
"12119","LIT_12063",279,-2.16,-47.38,6,5.6262731283
"12120","LIT_12064",2538,-2.16,-47.38,20,124.167017163
"12121","LIT_12065",2543,-2.16,-47.38,25,142.461204855
"12122","LIT_12066",287,-2.16,-47.38,8,103.236802746
"12123","LIT_12067",281,-2.16,-47.38,6,21.482510054
"12124","LIT_12068",291,-2.16,-47.38,10,40.9792896036
"12125","LIT_12069",273,-1.17,-47.75,2,0.13702396591
"12126","LIT_12070",1058,-1.17,-47.75,2,1.45209142622
"12127","LIT_12071",2539,-1.17,-47.75,20,41.1539590594
"12128","LIT_12072",295,-1.17,-47.75,11,12.762601464
"12129","LIT_12073",282,-1.17,-47.75,6,26.106934383
"12130","LIT_12074",2540,-1.17,-47.75,20,87.138353957
"12131","LIT_12075",283,-1.17,-47.75,6,2.62913267758
"12132","LIT_12076",9746,-1.17,-47.75,70,277.370155161
"12133","LIT_12077",296,-1.17,-47.75,11,1.90992353136
"12134","LIT_12078",9745,-1.17,-47.75,65,132.633374383
"12135","LIT_12079",9743,-1.17,-47.75,40,208.013352846
"12136","LIT_12080",9744,-1.17,-47.75,40,123.559074889
"12151","LIT_12095",2551,44.735556,-110.508333,13,0.08272
"12153","LIT_12097",2552,44.155556,-110.658889,13,0.16591
"12155","LIT_12099",2556,44.155556,-110.658889,13,2.82752
"12157","LIT_12101",2553,44.662778,-110.616667,13,0.27354
"12158","LIT_12102",2554,44.253056,-110.772222,13,0.36425
"12161","LIT_12105",2555,44.356944,-110.541667,13,1.27934
"12163","LIT_12107",2557,44.485278,-110.8525,13,4.418
"12164","LIT_12108",2558,44.453889,-110.829444,13,2.90977
"12167","LIT_12111",2559,44.3525,-110.544444,13,3.54286
"12168","LIT_12112",2560,44.630556,-110.864722,13,2.92528
"12170","LIT_12114",2561,44.654167,-110.771389,13,3.8258
"12172","LIT_12116",2562,44.669444,-110.970278,13,3.83332
"12174","LIT_12118",2575,18.816667,-89.383333,8,13.6629
"12175","LIT_12119",2571,18.816667,-89.383333,2,10.5092
"12176","LIT_12120",2577,18.816667,-89.383333,10,18.6449
"12177","LIT_12121",2576,18.816667,-89.383333,8,9.6491
"12178","LIT_12122",2579,18.816667,-89.383333,12,25.709
"12179","LIT_12123",2578,18.816667,-89.383333,12,21.4132
"12180","LIT_12124",2574,18.816667,-89.383333,5,8.2156
"12181","LIT_12125",2573,18.816667,-89.383333,4,7.661
"12182","LIT_12126",2572,18.816667,-89.383333,3,4.982
"12183","LIT_12127",2580,18.816667,-89.383333,12,28.6606
"12184","LIT_12128",2589,18.45,-88.933333,25,44.274
"12185","LIT_12129",2588,18.45,-88.933333,24,45.8579
"12186","LIT_12130",2584,18.45,-88.933333,6,9.7478
"12187","LIT_12131",2585,18.45,-88.933333,8,11.6889
"12188","LIT_12132",2586,18.45,-88.933333,16,23.5094
"12189","LIT_12133",2587,18.45,-88.933333,18,23.6927
"12190","LIT_12134",2582,18.45,-88.933333,5,16.1868
"12191","LIT_12135",2583,18.45,-88.933333,5,30.1082
"12192","LIT_12136",2581,18.45,-88.933333,3,8.5399
"12193","LIT_12137",2590,18.45,-88.933333,25,28.4162
"12194","LIT_12138",2563,17.883333,-89.283333,4,5.7998
"12195","LIT_12139",2567,17.883333,-89.283333,8,29.3985
"12196","LIT_12140",2564,17.883333,-89.283333,5,14.852
"12197","LIT_12141",2568,17.883333,-89.283333,9,9.5974
"12198","LIT_12142",2570,17.883333,-89.283333,18,12.9673
"12199","LIT_12143",2566,17.883333,-89.283333,7,5.5883
"12200","LIT_12144",2565,17.883333,-89.283333,5,11.8299
"12201","LIT_12145",2569,17.883333,-89.283333,15,17.0093
"12216","LIT_12160",2597,-0.216667,-78.05,20,53.439
"12221","LIT_12165",2596,-0.216667,-78.05,8,40.702
"12222","LIT_12166",9747,-0.216667,-78.05,45,103.165
"12227","LIT_12171",2598,-0.216667,-78.05,30,71.017
"12228","LIT_12172",2599,-0.233,-78.25,6,36.331
"12231","LIT_12175",2600,-0.233,-78.25,15,36.284
"12234","LIT_12178",2601,-0.233,-78.25,30,77.973
"12240","LIT_12184",2619,12.816667,-14.883333,10,17.766
"12241","LIT_12185",2606,12.816667,-14.883333,1,2.021
"12245","LIT_12189",2616,12.816667,-14.883333,6,13.724
"12246","LIT_12190",2618,12.816667,-14.883333,7,13.16
"12247","LIT_12191",2608,12.816667,-14.883333,1,9.306
"12261","LIT_12205",2612,12.816667,-14.883333,3,13.912
"12263","LIT_12207",2607,12.816667,-14.883333,1,7.943
"12264","LIT_12208",2620,12.816667,-14.883333,10,18.33
"12267","LIT_12211",2615,12.816667,-14.883333,6,14.382
"12268","LIT_12212",2610,12.816667,-14.883333,2,11.327
"12270","LIT_12214",2611,12.816667,-14.883333,3,4.935
"12273","LIT_12217",2628,12.816667,-14.883333,18,20.821
"12276","LIT_12220",2613,12.816667,-14.883333,3,11.797
"12278","LIT_12222",2624,12.816667,-14.883333,15,21.15
"12286","LIT_12230",2629,12.816667,-14.883333,25,19.27
"12291","LIT_12235",2625,12.816667,-14.883333,15,18.988
"12293","LIT_12237",2623,12.816667,-14.883333,13,16.873
"12346","LIT_12290",303,-16.75,-61.75,8,16.6969421783
"12347","LIT_12291",306,-16.75,-61.75,20,26.505107996
"12348","LIT_12292",305,-16.75,-61.75,15,29.404727782
"12349","LIT_12293",9777,-16.75,-61.75,40,54.205813789
"12350","LIT_12294",308,-16.75,-61.75,30,50.243969939
"12351","LIT_12295",9778,-16.75,-61.75,50,70.928689303
"12352","LIT_12296",304,-16.75,-61.75,10,16.4871015321
"12353","LIT_12297",300,-16.75,-61.75,3,0.29861813028
"12354","LIT_12298",307,-16.75,-61.75,23,35.9977806408
"12355","LIT_12299",301,-16.75,-61.75,5,20.4921941476
"12356","LIT_12300",302,-16.75,-61.75,7,21.4652069476
"12357","LIT_12301",2660,-1.25,-46.75,10,28.67
"12358","LIT_12302",2666,-1.25,-46.75,35,48.88
"12359","LIT_12303",2659,-1.25,-46.75,8,19.27
"12360","LIT_12304",2663,-1.25,-46.75,19,44.18
"12361","LIT_12305",2662,-1.25,-46.75,15,26.32
"12362","LIT_12306",2658,-1.25,-46.75,8,15.51
"12363","LIT_12307",2665,-1.25,-46.75,25,59.69
"12364","LIT_12308",2661,-1.25,-46.75,14,30.08
"12365","LIT_12309",2664,-1.25,-46.75,20,53.11
